id_chromosome,id_image,etiqueta,xmin,ymin,xmax,ymax
199368,1091641,D14,484,325,545,395
199369,1091641,D15,248,180,319,252
199370,1091641,D15,290,334,363,394
199371,1091641,E16,377,100,444,155
199372,1091641,E16,343,194,390,272
199373,1091641,E17,225,148,286,191
199374,1091641,E17,359,293,411,347
199375,1091641,E18,78,193,119,254
199376,1091641,E18,379,198,445,235
199377,1091641,F19,482,288,533,330
199378,1091641,F19,446,196,492,249
199379,1091641,F20,441,338,481,376
199380,1091641,F20,296,282,348,313
199381,1091641,G21,343,114,389,154
199382,1091641,G21,366,255,411,285
199383,1091641,G22,408,149,454,189
199384,1091641,G22,201,219,232,265
199385,1091641,X,159,33,242,121
199386,1091641,Y,243,35,299,83
199387,1091642,A1,70,211,225,291
199388,1091642,A1,436,131,527,241
199389,1091642,A2,373,35,502,130
199390,1091642,A2,352,405,396,573
199391,1091642,A3,286,364,353,473
199392,1091642,A3,202,163,312,235
199393,1091642,B4,94,318,186,420
199394,1091642,B4,164,399,285,453
199395,1091642,B5,478,352,518,469
199396,1091642,B5,418,159,509,247
199397,1091642,C6,277,18,328,125
199398,1091642,C6,524,454,604,563
199399,1091642,C7,247,477,306,553
199400,1091642,C7,485,691,555,795
199401,1091642,C8,354,322,445,370
199402,1091642,C8,158,426,222,509
199403,1091642,C9,73,296,113,388
199404,1091642,C9,307,600,404,675
199405,1091642,C10,304,271,394,315
199406,1091642,C10,403,426,477,483
199407,1091642,C11,291,304,359,381
199408,1091642,C11,185,41,271,92
199409,1091642,C12,24,196,100,280
199410,1091642,C12,227,446,314,496
199411,1091642,D13,246,41,289,123
199412,1091642,D13,370,295,406,371
199413,1091642,D14,198,201,253,269
199414,1091642,D14,456,333,494,409
199415,1091642,D15,188,81,257,126
199416,1091642,D15,113,103,185,150
199417,1091642,E16,228,501,261,571
199418,1091642,E16,194,484,226,559
199419,1091642,E17,445,275,481,343
199420,1091642,E17,169,289,211,355
199421,1091642,E18,263,379,315,426
199422,1091642,E18,424,612,463,676
199423,1091642,F19,231,307,276,359
199424,1091642,F19,203,392,250,431
199425,1091642,F20,458,541,494,597
199426,1091642,F20,423,226,478,265
199427,1091642,G21,398,508,442,536
199428,1091642,G21,387,101,428,141
199429,1091642,G22,398,486,440,517
199430,1091642,G22,410,398,451,434
199431,1091642,X,246,226,343,272
199432,1091642,Y,273,554,313,609
199433,1091643,A1,379,355,528,397
199434,1091643,A1,476,291,567,363
199435,1091643,A2,194,209,331,329
199436,1091643,A2,725,41,873,104
199437,1091643,A3,366,188,473,283
199438,1091643,A3,225,140,345,195
199439,1091643,B4,754,101,877,161
199440,1091643,B4,231,261,336,305
199441,1091643,B5,273,455,366,516
199442,1091643,B5,776,156,841,271
199443,1091643,C6,424,288,535,356
199444,1091643,C6,210,321,307,395
199445,1091643,C7,184,348,226,459
199446,1091643,C7,332,383,416,455
199447,1091643,C8,124,487,213,548
199448,1091643,C8,29,374,96,449
199449,1091643,C9,93,295,170,365
199450,1091643,C9,801,83,902,115
199451,1091643,C10,184,393,244,478
199452,1091643,C10,285,368,367,418
199453,1091643,C11,362,313,414,373
199454,1091643,C11,452,134,526,184
199455,1091643,C12,683,175,764,248
199456,1091643,C12,198,130,271,184
199457,1091643,D13,387,66,437,138
199458,1091643,D13,307,283,380,321
199459,1091643,D14,400,243,454,302
199460,1091643,D14,478,217,558,254
199461,1091643,D15,570,14,647,54
199462,1091643,D15,284,36,331,106
199463,1091643,E16,597,185,663,221
199464,1091643,E16,240,354,274,428
199465,1091643,E17,382,155,442,212
199466,1091643,E17,320,353,348,418
199467,1091643,E18,743,127,782,189
199468,1091643,E18,704,760,759,820
199469,1091643,F19,240,188,287,236
199470,1091643,F19,422,115,475,152
199471,1091643,F20,151,377,184,430
199472,1091643,F20,380,35,438,65
199473,1091643,G21,297,77,332,119
199474,1091643,G21,383,268,412,317
199475,1091643,G22,208,243,254,268
199476,1091643,G22,260,299,305,338
199477,1091643,X,222,498,283,563
199478,1091643,Y,598,152,650,193
199479,1091644,A1,292,275,411,377
199480,1091644,A1,119,387,228,439
199481,1091644,A2,511,220,641,311
199482,1091644,A2,288,92,369,189
199483,1091644,A3,530,508,641,583
199484,1091644,A3,560,333,667,428
199485,1091644,B4,350,359,429,457
199486,1091644,B4,399,11,444,147
199487,1091644,B5,512,479,619,533
199488,1091644,B5,209,348,322,391
199489,1091644,C6,329,283,426,338
199490,1091644,C6,91,246,146,325
199491,1091644,C7,458,357,541,424
199492,1091644,C7,397,264,473,342
199493,1091644,C8,374,430,413,514
199494,1091644,C8,397,496,430,586
199495,1091644,C9,241,66,306,154
199496,1091644,C9,116,191,173,273
199497,1091644,C10,189,251,224,336
199498,1091644,C10,472,120,567,160
199499,1091644,C11,51,133,137,204
199500,1091644,C11,235,322,307,361
199501,1091644,C12,233,104,302,175
199502,1091644,C12,261,490,334,543
199503,1091644,D13,443,161,514,221
199504,1091644,D13,237,406,297,457
199505,1091644,D14,431,218,494,274
199506,1091644,D14,245,292,314,325
199507,1091644,D15,613,306,673,370
199508,1091644,D15,434,549,478,616
199509,1091644,E16,466,387,508,445
199510,1091644,E16,441,309,506,349
199511,1091644,E17,18,198,76,252
199512,1091644,E17,436,402,466,464
199513,1091644,E18,281,218,319,278
199514,1091644,E18,367,140,414,186
199515,1091644,F19,420,534,470,560
199516,1091644,F19,375,179,425,212
199517,1091644,F20,336,218,386,264
199518,1091644,F20,382,207,434,235
199519,1091644,G21,423,504,468,538
199520,1091644,G21,213,153,253,192
199521,1091644,G22,325,479,367,513
199522,1091644,G22,210,191,259,224
199523,1091644,X,69,215,122,309
199524,1091644,Y,444,443,495,482
199525,1091651,A1,75,345,191,424
199526,1091651,A1,490,116,597,291
199527,1091651,A2,323,464,462,570
199528,1091651,A2,321,556,434,665
199529,1091651,A3,413,368,563,429
199530,1091651,A3,142,562,274,678
199531,1091651,B4,576,389,649,524
199532,1091651,B4,289,144,372,275
199533,1091651,B5,328,263,452,335
199534,1091651,B5,25,553,161,652
199535,1091651,C6,214,678,305,773
199536,1091651,C6,374,440,413,569
199537,1091651,C7,335,748,385,841
199538,1091651,C7,282,22,410,72
199539,1091651,C8,425,419,499,503
199540,1091651,C8,456,512,560,553
199541,1091651,C9,452,105,500,201
199542,1091651,C9,303,582,352,661
199543,1091651,C10,331,441,394,527
199544,1091651,C10,94,238,180,314
199545,1091651,C11,84,477,155,543
199546,1091651,C11,554,543,632,607
199547,1091651,C12,458,291,565,343
199548,1091651,C12,275,173,390,215
199549,1091651,D13,325,71,418,143
199550,1091651,D13,503,158,576,229
199551,1091651,D14,426,107,458,195
199552,1091651,D14,187,649,223,727
199553,1091651,D15,140,454,184,546
199554,1091651,D15,483,239,538,307
199555,1091651,E16,417,239,485,281
199556,1091651,E16,161,552,213,623
199557,1091651,E17,492,411,556,459
199558,1091651,E17,339,621,376,679
199559,1091651,E18,644,521,712,556
199560,1091651,E18,678,445,736,488
199561,1091651,F19,588,236,639,293
199562,1091651,F19,237,468,279,511
199563,1091651,F20,157,102,201,165
199564,1091651,F20,300,79,350,118
199565,1091651,G21,372,160,420,209
199566,1091651,G21,521,257,569,294
199567,1091651,G22,717,530,777,561
199568,1091651,G22,426,750,480,794
199569,1091651,X,434,572,531,629
199570,1091651,Y,483,478,538,515
199571,1091652,A1,690,404,785,507
199572,1091652,A1,806,67,933,201
199573,1091652,A2,694,239,852,375
199574,1091652,A2,837,11,933,140
199575,1091652,A3,233,638,378,741
199576,1091652,A3,535,135,653,222
199577,1091652,B4,318,433,406,518
199578,1091652,B4,433,113,537,254
199579,1091652,B5,555,387,708,471
199580,1091652,B5,511,339,662,400
199581,1091652,C6,582,298,674,359
199582,1091652,C6,782,227,858,341
199583,1091652,C7,865,233,940,333
199584,1091652,C7,611,474,734,556
199585,1091652,C8,779,355,849,429
199586,1091652,C8,552,139,612,231
199587,1091652,C9,860,176,937,256
199588,1091652,C9,334,763,430,834
199589,1091652,C10,480,537,573,609
199590,1091652,C10,486,146,548,239
199591,1091652,C11,416,153,542,196
199592,1091652,C11,328,587,418,631
199593,1091652,C12,433,588,556,657
199594,1091652,C12,615,608,684,679
199595,1091652,D13,615,438,669,523
199596,1091652,D13,285,827,359,909
199597,1091652,D14,622,96,685,171
199598,1091652,D14,217,570,306,635
199599,1091652,D15,567,628,622,710
199600,1091652,D15,640,507,691,602
199601,1091652,E16,558,233,617,285
199602,1091652,E16,378,312,459,372
199603,1091652,E17,246,774,292,854
199604,1091652,E17,640,802,689,848
199605,1091652,E18,720,355,771,412
199606,1091652,E18,587,486,620,556
199607,1091652,F19,196,687,243,748
199608,1091652,F19,236,737,304,778
199609,1091652,F20,236,458,292,522
199610,1091652,F20,672,547,710,586
199611,1091652,G21,208,532,264,576
199612,1091652,G21,331,737,393,777
199613,1091652,G22,838,271,897,313
199614,1091652,G22,21,831,85,867
199615,1091652,X,699,467,762,554
199616,1091652,Y,76,837,113,887
199617,1091653,A1,557,404,667,490
199618,1091653,A1,482,159,577,344
199619,1091653,A2,668,299,757,450
199620,1091653,A2,620,142,702,296
199621,1091653,A3,176,708,268,835
199622,1091653,A3,166,30,224,161
199623,1091653,B4,57,826,180,891
199624,1091653,B4,169,334,254,396
199625,1091653,B5,432,226,512,330
199626,1091653,B5,399,380,492,435
199627,1091653,C6,27,558,107,666
199628,1091653,C6,104,61,218,143
199629,1091653,C7,768,58,846,138
199630,1091653,C7,89,619,159,732
199631,1091653,C8,69,592,127,706
199632,1091653,C8,381,435,479,491
199633,1091653,C9,649,511,705,610
199634,1091653,C9,831,37,894,105
199635,1091653,C10,500,234,603,312
199636,1091653,C10,685,351,771,427
199637,1091653,C11,227,784,307,849
199638,1091653,C11,150,696,209,784
199639,1091653,C12,125,182,229,231
199640,1091653,C12,358,660,405,746
199641,1091653,D13,216,418,268,500
199642,1091653,D13,588,55,645,142
199643,1091653,D14,641,372,702,424
199644,1091653,D14,161,444,206,513
199645,1091653,D15,301,627,372,689
199646,1091653,D15,310,244,382,301
199647,1091653,E16,519,494,574,559
199648,1091653,E16,568,459,615,521
199649,1091653,E17,296,692,373,734
199650,1091653,E17,214,474,280,525
199651,1091653,E18,601,348,649,411
199652,1091653,E18,154,557,189,625
199653,1091653,F19,156,641,220,682
199654,1091653,F19,485,569,547,609
199655,1091653,F20,546,544,602,602
199656,1091653,F20,493,40,542,87
199657,1091653,G21,611,217,661,259
199658,1091653,G21,629,534,674,581
199659,1091653,G22,697,534,746,573
199660,1091653,G22,732,499,783,538
199661,1091653,X,734,69,824,153
199662,1091653,Y,198,685,248,718
199663,1091654,A1,389,278,501,384
199664,1091654,A1,216,73,309,213
199665,1091654,A2,145,402,217,560
199666,1091654,A2,345,364,522,462
199667,1091654,A3,117,147,242,237
199668,1091654,A3,168,447,334,488
199669,1091654,B4,498,410,614,513
199670,1091654,B4,292,20,427,113
199671,1091654,B5,115,254,251,308
199672,1091654,B5,255,614,377,667
199673,1091654,C6,167,593,216,737
199674,1091654,C6,519,380,574,526
199675,1091654,C7,213,85,340,131
199676,1091654,C7,153,150,212,284
199677,1091654,C8,271,237,383,287
199678,1091654,C8,393,585,478,694
199679,1091654,C9,308,555,419,590
199680,1091654,C9,293,293,394,331
199681,1091654,C10,479,527,575,611
199682,1091654,C10,325,120,399,191
199683,1091654,C11,62,320,138,423
199684,1091654,C11,56,276,102,399
199685,1091654,C12,93,595,210,663
199686,1091654,C12,290,45,394,105
199687,1091654,D13,200,616,256,699
199688,1091654,D13,97,428,149,527
199689,1091654,D14,502,267,594,310
199690,1091654,D14,103,544,195,578
199691,1091654,D15,336,633,408,701
199692,1091654,D15,360,356,391,432
199693,1091654,E16,312,274,374,312
199694,1091654,E16,347,424,422,486
199695,1091654,E17,275,357,338,421
199696,1091654,E17,331,190,384,256
199697,1091654,E18,424,196,490,227
199698,1091654,E18,458,395,521,430
199699,1091654,F19,236,271,274,329
199700,1091654,F19,473,246,507,301
199701,1091654,F20,175,357,239,391
199702,1091654,F20,43,432,93,491
199703,1091654,G21,397,237,445,283
199704,1091654,G21,502,316,531,368
199705,1091654,G22,165,481,217,522
199706,1091654,G22,399,208,433,255
199707,1091654,X,282,191,345,257
199708,1091654,Y,563,278,609,314
199709,1091655,A1,195,353,270,448
199710,1091655,A1,137,310,229,403
199711,1091655,A2,259,245,356,334
199712,1091655,A2,126,152,184,271
199713,1091655,A3,482,412,540,506
199714,1091655,A3,361,141,411,224
199715,1091655,B4,546,131,637,185
199716,1091655,B4,174,182,226,253
199717,1091655,B5,47,202,95,280
199718,1091655,B5,393,71,479,115
199719,1091655,C6,247,106,311,176
199720,1091655,C6,149,109,238,162
199721,1091655,C7,403,383,481,431
199722,1091655,C7,107,290,140,373
199723,1091655,C8,541,59,611,99
199724,1091655,C8,201,57,262,117
199725,1091655,C9,352,162,382,226
199726,1091655,C9,333,183,371,242
199727,1091655,C10,137,408,196,472
199728,1091655,C10,214,284,247,350
199729,1091655,C11,163,404,239,438
199730,1091655,C11,82,330,154,361
199731,1091655,C12,215,208,262,276
199732,1091655,C12,18,161,49,239
199733,1091655,D13,516,82,560,133
199734,1091655,D13,562,123,618,147
199735,1091655,D14,565,98,617,132
199736,1091655,D14,338,296,380,351
199737,1091655,D15,245,127,300,176
199738,1091655,D15,334,38,390,75
199739,1091655,E16,291,338,335,376
199740,1091655,E16,196,136,233,186
199741,1091655,E17,236,290,277,338
199742,1091655,E17,182,57,218,104
199743,1091655,E18,437,28,484,68
199744,1091655,E18,753,157,804,188
199745,1091655,F19,376,324,422,356
199746,1091655,F19,299,193,348,223
199747,1091655,F20,546,155,590,185
199748,1091655,F20,375,37,417,84
199749,1091655,G21,268,14,303,56
199750,1091655,G21,552,99,580,137
199751,1091655,G22,388,110,427,140
199752,1091655,G22,378,72,415,99
199753,1091655,X,308,177,351,259
199754,1091655,Y,609,293,641,333
199755,1091661,A1,426,421,488,567
199756,1091661,A1,340,572,483,654
199757,1091661,A2,476,288,542,395
199758,1091661,A2,611,530,729,615
199759,1091661,A3,692,490,799,551
199760,1091661,A3,724,276,833,333
199761,1091661,B4,796,431,846,550
199762,1091661,B4,692,181,772,283
199763,1091661,B5,463,107,514,224
199764,1091661,B5,602,181,682,259
199765,1091661,C6,636,427,738,472
199766,1091661,C6,490,415,567,502
199767,1091661,C7,378,295,469,359
199768,1091661,C7,647,395,698,478
199769,1091661,C8,563,512,605,596
199770,1091661,C8,722,629,821,660
199771,1091661,C9,382,178,476,219
199772,1091661,C9,538,420,580,495
199773,1091661,C10,603,458,679,510
199774,1091661,C10,590,510,661,559
199775,1091661,C11,484,542,568,582
199776,1091661,C11,725,201,758,294
199777,1091661,C12,711,327,783,382
199778,1091661,C12,612,181,694,237
199779,1091661,D13,576,451,618,519
199780,1091661,D13,685,403,795,454
199781,1091661,D14,663,269,723,323
199782,1091661,D15,504,234,549,291
199783,1091661,D15,562,198,621,259
199784,1091661,E16,638,257,698,293
199785,1091661,E16,465,345,523,375
199786,1091661,E17,507,196,554,251
199787,1091661,E17,393,644,459,677
199788,1091661,E18,589,280,642,321
199789,1091661,E18,578,154,633,189
199790,1091661,F19,481,570,530,610
199791,1091661,F19,471,230,512,278
199792,1091661,F20,548,279,580,328
199793,1091661,F20,419,262,471,293
199794,1091661,G21,543,574,585,612
199795,1091661,G21,568,396,596,438
199796,1091661,G22,423,292,462,329
199797,1091661,G22,486,381,518,418
199798,1091661,X,487,614,581,665
199799,1091661,X,739,360,805,420
199800,1091662,A1,235,200,321,327
199801,1091662,A1,182,302,258,426
199802,1091662,A2,102,207,198,291
199803,1091662,A2,182,108,273,179
199804,1091662,A3,136,485,231,567
199805,1091662,A3,267,139,344,206
199806,1091662,B4,328,516,427,561
199807,1091662,B4,240,502,274,607
199808,1091662,B5,244,388,338,432
199809,1091662,B5,315,276,416,314
199810,1091662,C6,55,230,154,287
199811,1091662,C6,441,530,518,604
199812,1091662,C7,88,602,182,639
199813,1091662,C7,250,344,308,405
199814,1091662,C8,322,535,369,599
199815,1091662,C8,285,507,333,584
199816,1091662,C9,368,419,430,488
199817,1091662,C9,465,402,507,486
199818,1091662,C10,353,555,426,597
199819,1091662,C10,183,352,213,430
199820,1091662,C11,376,329,456,374
199821,1091662,C11,272,495,325,555
199822,1091662,C12,317,218,368,281
199823,1091662,C12,202,360,263,418
199824,1091662,D13,297,323,337,384
199825,1091662,D13,182,191,286,246
199826,1091662,D14,266,476,320,528
199827,1091662,D15,205,255,250,311
199828,1091662,D15,103,473,147,539
199829,1091662,E16,153,420,191,479
199830,1091662,E16,117,15,167,71
199831,1091662,E17,330,317,372,367
199832,1091662,E17,128,358,167,413
199833,1091662,E18,95,444,144,489
199834,1091662,E18,190,459,233,496
199835,1091662,F19,228,223,273,260
199836,1091662,F19,237,256,268,298
199837,1091662,F20,376,495,422,536
199838,1091662,F20,374,394,420,423
199839,1091662,G21,148,317,190,346
199840,1091662,G21,300,422,341,450
199841,1091662,G22,157,286,199,312
199842,1091662,G22,400,223,430,270
199843,1091662,X,256,87,311,165
199844,1091662,X,145,97,193,169
199845,1091663,A1,253,49,319,204
199846,1091663,A1,126,246,215,362
199847,1091663,A2,432,133,520,232
199848,1091663,A2,196,547,341,621
199849,1091663,A3,611,248,696,360
199850,1091663,A3,41,450,162,509
199851,1091663,B4,324,47,393,132
199852,1091663,B4,398,527,489,638
199853,1091663,B5,367,462,473,546
199854,1091663,B5,384,32,432,158
199855,1091663,C6,402,335,498,410
199856,1091663,C6,79,363,157,468
199857,1091663,C7,460,188,553,270
199858,1091663,C7,278,105,341,216
199859,1091663,C8,340,449,408,515
199860,1091663,C8,650,335,756,378
199861,1091663,C9,195,295,278,362
199862,1091663,C9,215,529,292,603
199863,1091663,C10,388,177,460,242
199864,1091663,C10,226,385,275,481
199865,1091663,C11,422,394,512,463
199866,1091663,C11,320,386,386,474
199867,1091663,C12,149,408,188,499
199868,1091663,C12,424,488,505,537
199869,1091663,D13,476,224,557,280
199870,1091663,D13,314,285,411,355
199871,1091663,D14,680,139,732,219
199872,1091663,D15,297,463,353,527
199873,1091663,D15,467,286,540,320
199874,1091663,E16,190,438,258,474
199875,1091663,E16,652,483,727,525
199876,1091663,E17,137,378,177,440
199877,1091663,E17,237,473,289,527
199878,1091663,E18,296,376,360,425
199879,1091663,E18,273,531,331,575
199880,1091663,F19,273,465,309,517
199881,1091663,F19,246,379,287,424
199882,1091663,F20,190,391,233,445
199883,1091663,F20,231,518,285,547
199884,1091663,G21,238,538,280,570
199885,1091663,G21,800,184,843,238
199886,1091663,G22,484,446,533,482
199887,1091663,G22,246,379,287,424
199888,1091663,X,418,252,485,305
199889,1091663,X,84,410,130,501
199890,1091671,A1,195,551,267,674
199891,1091671,A1,474,400,566,465
199892,1091671,A2,349,615,434,697
199893,1091671,A2,380,224,505,291
199894,1091671,A3,470,273,551,355
199895,1091671,A3,540,226,630,361
199896,1091671,B4,305,131,363,240
199897,1091671,B4,285,463,340,599
199898,1091671,B5,158,581,279,646
199899,1091671,B5,26,330,110,466
199900,1091671,C6,497,208,563,286
199901,1091671,C6,523,425,601,517
199902,1091671,C7,455,371,544,434
199903,1091671,C7,90,51,210,95
